acc_train=0.0003149932964597732,acc_loss=2.634768486022949,val_acc=0.00045896739973445714,val_loss=9.702135801315308
acc_train=0.01735584141263994,acc_loss=1.5296424627304077,val_acc=0.014749017040925752,val_loss=1.6068649142980576
acc_train=0.014519098816479593,acc_loss=1.70208740234375,val_acc=0.017727605077844953,val_loss=1.5704699121415615
acc_train=0.017403279295311973,acc_loss=1.582114815711975,val_acc=0.014434050382397628,val_loss=1.5796981155872345
acc_train=0.01209572804596143,acc_loss=1.4951268434524536,val_acc=0.01011345249272746,val_loss=1.5962409861385822
acc_train=0.014696961221229808,acc_loss=1.5315948724746704,val_acc=0.010965198259463224,val_loss=1.5884333960711956
acc_train=0.010610841651500112,acc_loss=1.507354974746704,val_acc=0.006290446154727727,val_loss=1.6851178109645844
acc_train=0.0059455686915638704,acc_loss=1.7960304021835327,val_acc=0.01383310246996831,val_loss=1.6609510853886604
acc_train=0.012598627814160846,acc_loss=1.7261191606521606,val_acc=0.013771850734958131,val_loss=1.6263282857835293
acc_train=0.015692610420980357,acc_loss=1.4891599416732788,val_acc=0.017633532618124517,val_loss=1.5968650095164776
acc_train=0.016264479784936493,acc_loss=1.7104591131210327,val_acc=0.013832320424568154,val_loss=1.6207592003047466
acc_train=0.013389371853692166,acc_loss=1.6719574928283691,val_acc=0.01497122362588912,val_loss=1.5846569426357746
acc_train=0.01237462220140991,acc_loss=1.5478265285491943,val_acc=0.01017155075603883,val_loss=1.5824418365955353
acc_train=0.011812548189566119,acc_loss=1.5341514348983765,val_acc=0.01712062242228817,val_loss=1.5705607533454895
acc_train=0.009062761911714637,acc_loss=1.6260164976119995,val_acc=0.011365959750060184,val_loss=1.580919299274683
acc_train=0.013602423058101488,acc_loss=1.4778765439987183,val_acc=0.0030710183268756464,val_loss=1.6334203071892262
acc_train=0.004863877073829558,acc_loss=1.612524151802063,val_acc=0.01575025716237385,val_loss=1.5752769969403744
acc_train=0.01029902924630844,acc_loss=1.6512751579284668,val_acc=0.013235886231055781,val_loss=1.5817212909460068
acc_train=0.00996435217033838,acc_loss=1.5966784954071045,val_acc=0.017243013344626294,val_loss=1.5639836639165878
acc_train=0.01217410375844293,acc_loss=1.7647110223770142,val_acc=0.017427721736955358,val_loss=1.5765567608177662
acc_train=0.014577225558248592,acc_loss=1.6901850700378418,val_acc=0.014689600136820668,val_loss=1.5858907960355282
acc_train=0.01234901533938123,acc_loss=1.6440131664276123,val_acc=0.0066630647435110164,val_loss=1.6091413162648678
acc_train=0.006080379550047749,acc_loss=1.574222445487976,val_acc=0.01811185026125949,val_loss=1.5719522833824158
acc_train=0.021312357922888752,acc_loss=1.5169085264205933,val_acc=0.01565210627123663,val_loss=1.573326651006937
acc_train=0.020195615706855914,acc_loss=1.4602422714233398,val_acc=0.018472845729696194,val_loss=1.5642418153584003
acc_train=0.018223181830862953,acc_loss=1.8433301448822021,val_acc=0.01758486997709338,val_loss=1.5967002622783184
acc_train=0.02188740200289941,acc_loss=1.5167346000671387,val_acc=0.010770218525056476,val_loss=1.5959202535450459
acc_train=0.015071324264020478,acc_loss=1.6025515794754028,val_acc=0.01609183432759426,val_loss=1.5821833163499832
acc_train=0.014583224362745383,acc_loss=1.6136882305145264,val_acc=0.017143858412075177,val_loss=1.574532724916935
acc_train=0.017261061814474458,acc_loss=1.579150915145874,val_acc=0.004822834016409324,val_loss=1.6466155722737312
acc_train=0.007312277831530659,acc_loss=1.5361796617507935,val_acc=0.016762330442519804,val_loss=1.57273268699646
acc_train=0.015685788032954267,acc_loss=1.5921229124069214,val_acc=0.01769940795547366,val_loss=1.5701708905398846
acc_train=0.015315715113991293,acc_loss=1.5986982583999634,val_acc=0.009058354676746292,val_loss=1.607768353074789
acc_train=0.010936900378979,acc_loss=1.6323243379592896,val_acc=0.013813902687479968,val_loss=1.6356183104217052
acc_train=0.01760285260470712,acc_loss=1.4476248025894165,val_acc=0.014536863660907482,val_loss=1.5867834687232971
acc_train=0.01364571262155598,acc_loss=1.6860681772232056,val_acc=0.017968826030937822,val_loss=1.5700591877102852
acc_train=0.008550313999016403,acc_loss=1.6839045286178589,val_acc=0.002511185995388022,val_loss=1.6564259342849255
acc_train=0.004608838329809408,acc_loss=1.6463195085525513,val_acc=0.013955968570316741,val_loss=1.6106660142540932
acc_train=0.01675886307226226,acc_loss=1.5045287609100342,val_acc=0.014315690426174789,val_loss=1.5936661250889301
acc_train=0.011042565502775156,acc_loss=1.6000757217407227,val_acc=0.018279523507965502,val_loss=1.5653739497065544
acc_train=0.01755810723968155,acc_loss=1.528458833694458,val_acc=0.017652144823536373,val_loss=1.560497559607029
acc_train=0.02508580618882019,acc_loss=1.521477460861206,val_acc=0.017165595341183466,val_loss=1.56404560059309
acc_train=0.01249385482819529,acc_loss=1.7033475637435913,val_acc=0.007639355581020338,val_loss=1.6084581911563873
acc_train=0.013051646714543948,acc_loss=1.5552769899368286,val_acc=0.016284099640716566,val_loss=1.5727188885211945
acc_train=0.015422693537028008,acc_loss=1.6747245788574219,val_acc=0.016787169350805226,val_loss=1.5780241005122662
acc_train=0.014581351328103176,acc_loss=1.5938584804534912,val_acc=0.011448275069195626,val_loss=1.5784874372184277
acc_train=0.017863590282581592,acc_loss=1.489798903465271,val_acc=0.01621699005668569,val_loss=1.5620166957378387
acc_train=0.019332234932636028,acc_loss=1.4660124778747559,val_acc=0.017559030723087253,val_loss=1.5683130249381065
acc_train=0.019898940642594145,acc_loss=1.5832997560501099,val_acc=0.01751680062662122,val_loss=1.5605314038693905
acc_train=0.016077341222118638,acc_loss=1.5558351278305054,val_acc=0.014863601116250581,val_loss=1.5649383924901485
acc_train=0.01437764328058292,acc_loss=1.6797796487808228,val_acc=0.016491775020790633,val_loss=1.5743598751723766
acc_train=0.01587867289536372,acc_loss=1.498258352279663,val_acc=0.005129229807561317,val_loss=1.6168262623250484
acc_train=0.0043261977710636204,acc_loss=1.6757488250732422,val_acc=0.015564425464308699,val_loss=1.5879403464496136
acc_train=0.015970047003236624,acc_loss=1.6600998640060425,val_acc=0.018394241079266294,val_loss=1.5644199699163437
acc_train=0.019568101557470588,acc_loss=1.4997591972351074,val_acc=0.017705868894449688,val_loss=1.5680851005017757
acc_train=0.021314540343099424,acc_loss=1.621264934539795,val_acc=0.018457793686162426,val_loss=1.561020091176033
acc_train=0.01857183867248505,acc_loss=1.5822371244430542,val_acc=0.017513402618068385,val_loss=1.565382856875658
acc_train=0.015006967720738605,acc_loss=1.7332488298416138,val_acc=0.015883246794747185,val_loss=1.5735132321715355
acc_train=0.02034419582056249,acc_loss=1.5365678071975708,val_acc=0.01683518898904427,val_loss=1.57057785987854
acc_train=0.015094427603604597,acc_loss=1.5458455085754395,val_acc=0.009551081375046996,val_loss=1.5961407460272312
acc_train=0.020472325362837423,acc_loss=1.5267388820648193,val_acc=0.015577972407282321,val_loss=1.5794518813490868
acc_train=0.017418292837338763,acc_loss=1.6864358186721802,val_acc=0.024117576340079605,val_loss=1.5743420459330082
acc_train=0.022847305930150445,acc_loss=1.4818048477172852,val_acc=0.013245822791732566,val_loss=1.8605143018066883
acc_train=0.0073471597074343115,acc_loss=2.162269115447998,val_acc=0.013922878268503027,val_loss=1.7015436254441738
acc_train=0.0143053876718693,acc_loss=1.6229453086853027,val_acc=0.013785315851369141,val_loss=1.6810770779848099
acc_train=0.00814308423188094,acc_loss=1.9251505136489868,val_acc=0.013784853798710882,val_loss=1.6517847329378128
acc_train=0.01251497448334994,acc_loss=1.6981639862060547,val_acc=0.015600710151976374,val_loss=1.6121331378817558
acc_train=0.011805985023706642,acc_loss=1.6890581846237183,val_acc=0.012037991343019049,val_loss=1.5931051038205624
acc_train=0.01814976533080271,acc_loss=1.5194246768951416,val_acc=0.015938405230736183,val_loss=1.5855679735541344
acc_train=0.014418489803073163,acc_loss=1.6036608219146729,val_acc=0.012681199240268894,val_loss=1.5869483202695847
acc_train=0.006620198559824375,acc_loss=1.664804458618164,val_acc=0.010679484587521139,val_loss=1.595191989094019
acc_train=0.014310883457129794,acc_loss=1.5446186065673828,val_acc=0.018518876741530327,val_loss=1.5727138705551624
acc_train=0.016407318613913386,acc_loss=1.5726672410964966,val_acc=0.017467117471506137,val_loss=1.5730410553514957
acc_train=0.022146752411495482,acc_loss=1.5736557245254517,val_acc=0.01321109223558551,val_loss=1.5825803987681866
acc_train=0.019481297867465015,acc_loss=1.5984785556793213,val_acc=0.01753408285210492,val_loss=1.5801082402467728
acc_train=0.013380671018568688,acc_loss=1.6666104793548584,val_acc=0.007845050522859047,val_loss=1.6234290823340416
acc_train=0.010331698912511992,acc_loss=1.5599960088729858,val_acc=0.01747484362948201,val_loss=1.5663860477507114
acc_train=0.017878755331687327,acc_loss=1.4836831092834473,val_acc=0.01786195170602875,val_loss=1.5691645666956902
acc_train=0.012877318306422102,acc_loss=1.6098759174346924,val_acc=0.0075714684404789845,val_loss=1.5899598337709904
acc_train=0.011004812726520855,acc_loss=1.6340210437774658,val_acc=0.015688960463394592,val_loss=1.5801511444151402
acc_train=0.019480744974207747,acc_loss=1.6212928295135498,val_acc=0.006674514924002024,val_loss=1.6097494438290596
acc_train=0.01024751021216453,acc_loss=1.5364265441894531,val_acc=0.018172727121352074,val_loss=1.5714700371026993
acc_train=0.018089991414439528,acc_loss=1.521633267402649,val_acc=0.01784071638036669,val_loss=1.5640532858669758
acc_train=0.01687479415266905,acc_loss=1.5614439249038696,val_acc=0.01648941233073556,val_loss=1.5732847191393375
acc_train=0.009169310701029512,acc_loss=1.7127646207809448,val_acc=0.01203575235120723,val_loss=1.5862940661609173
acc_train=0.011520691490373235,acc_loss=1.6012070178985596,val_acc=0.013371139879796226,val_loss=1.568326186388731
acc_train=0.01804276876613571,acc_loss=1.5683454275131226,val_acc=0.008077219867233018,val_loss=1.5874047428369522
acc_train=0.006222728256431414,acc_loss=1.527771234512329,val_acc=0.010062834827548627,val_loss=1.5751866847276688
acc_train=0.012658599117331429,acc_loss=1.6520406007766724,val_acc=0.007413192902528278,val_loss=1.600910261273384
acc_train=0.011235390268033853,acc_loss=1.557246446609497,val_acc=0.01790614867239779,val_loss=1.5717617198824883
acc_train=0.015009902083905338,acc_loss=1.5723035335540771,val_acc=0.005596371075145212,val_loss=1.6041572876274586
acc_train=0.0056444322497909115,acc_loss=1.6083357334136963,val_acc=0.018021887958205994,val_loss=1.576481256633997
acc_train=0.011495212581951462,acc_loss=1.5430718660354614,val_acc=0.008449082701328773,val_loss=1.5822964757680893
acc_train=0.008946230480345268,acc_loss=1.5330274105072021,val_acc=0.017969454136998346,val_loss=1.565319336950779
acc_train=0.012388559204264838,acc_loss=1.5685008764266968,val_acc=0.0035931703731501173,val_loss=1.6277281008660793
acc_train=0.004811865868360184,acc_loss=1.5713882446289062,val_acc=0.005430584574471825,val_loss=1.6066594757139683
acc_train=0.0038907117492535453,acc_loss=1.5619539022445679,val_acc=0.006881366516769241,val_loss=1.6067390590906143
acc_train=0.0059914735612075585,acc_loss=1.6603037118911743,val_acc=0.018264927020608765,val_loss=1.5784605480730534
acc_train=0.014727231657015734,acc_loss=1.6390693187713623,val_acc=0.01393748611965847,val_loss=1.5795186944305897
acc_train=0.01478477837550344,acc_loss=1.5745251178741455,val_acc=0.01868372130974244,val_loss=1.5607630535960197
acc_train=0.01953684585017738,acc_loss=1.6451706886291504,val_acc=0.018162862543039466,val_loss=1.5716202184557915
acc_train=0.019790387665644296,acc_loss=1.567001461982727,val_acc=0.01364578414238295,val_loss=1.5652195140719414
acc_train=0.011048119370535535,acc_loss=1.4359629154205322,val_acc=0.012296905725690999,val_loss=1.5766383707523346
acc_train=0.006980683110507402,acc_loss=1.614876627922058,val_acc=0.017096322964794547,val_loss=1.5648811347782612
acc_train=0.022407905517986507,acc_loss=1.543398141860962,val_acc=0.01802964864973722,val_loss=1.5625508837401867
acc_train=0.02073123483465856,acc_loss=1.486741304397583,val_acc=0.017273433947454054,val_loss=1.560659047216177
acc_train=0.013590951547276544,acc_loss=1.610744595527649,val_acc=0.00794989909095118,val_loss=1.5801511444151402
acc_train=0.010067735847430604,acc_loss=1.5571486949920654,val_acc=0.016231254488284306,val_loss=1.5609434470534325
acc_train=0.014991291759132478,acc_loss=1.624419093132019,val_acc=0.012595067215744247,val_loss=1.5813597217202187
acc_train=0.019658762911459102,acc_loss=1.5629682540893555,val_acc=0.017265260087857184,val_loss=1.5678219087421894
acc_train=0.024622826113173304,acc_loss=1.364416480064392,val_acc=0.017746796897590605,val_loss=1.5617154948413372
acc_train=0.017296705428895595,acc_loss=1.613989233970642,val_acc=0.0120625615650901,val_loss=1.5937981866300106
acc_train=0.01496062885355181,acc_loss=1.7271788120269775,val_acc=0.01722048131495487,val_loss=1.5892436690628529
acc_train=0.02104509551522006,acc_loss=1.525381326675415,val_acc=0.01720702148913704,val_loss=1.577735148370266
acc_train=0.015979583835857666,acc_loss=1.736375093460083,val_acc=0.017963660198994823,val_loss=1.5798976682126522
acc_train=0.015538579935928852,acc_loss=1.4732850790023804,val_acc=0.011480160568542449,val_loss=1.579416174441576
acc_train=0.014134912243833845,acc_loss=1.5891972780227661,val_acc=0.017710531781139825,val_loss=1.5689964778721333
acc_train=0.015112590534321109,acc_loss=1.637401819229126,val_acc=0.015357406138321194,val_loss=1.565463662147522
acc_train=0.012921689930983882,acc_loss=1.5415834188461304,val_acc=0.01295965627101002,val_loss=1.5739516913890839
acc_train=0.018193414241029153,acc_loss=1.4786664247512817,val_acc=0.016830871107982398,val_loss=1.5698302946984768
acc_train=0.01868598456304064,acc_loss=1.6060307025909424,val_acc=0.017411108312863757,val_loss=1.5665702745318413
acc_train=0.012169044808238435,acc_loss=1.6897958517074585,val_acc=0.012515318661260148,val_loss=1.5802795179188251
acc_train=0.014920870682848123,acc_loss=1.5357086658477783,val_acc=0.017107024349883933,val_loss=1.5667646750807762
acc_train=0.019108402499245853,acc_loss=1.5255440473556519,val_acc=0.005827984756499189,val_loss=1.634150668978691
acc_train=0.0031097105365268914,acc_loss=1.612125039100647,val_acc=0.0178455367199026,val_loss=1.5715678222477436
acc_train=0.013990932169902678,acc_loss=1.5719817876815796,val_acc=0.0150712499242553,val_loss=1.6438536196947098
acc_train=0.016168250493943444,acc_loss=1.6897478103637695,val_acc=0.014015850140533638,val_loss=1.609320878982544
acc_train=0.01332180425447737,acc_loss=1.6277906894683838,val_acc=0.014795244359201232,val_loss=1.5730698332190514
acc_train=0.014564998707843307,acc_loss=1.6290993690490723,val_acc=0.01619577152723926,val_loss=1.5671924501657486
acc_train=0.014120409529075222,acc_loss=1.5906964540481567,val_acc=0.01720510026274206,val_loss=1.5675516538321972
acc_train=0.00833365619983427,acc_loss=1.6425962448120117,val_acc=0.007287902045301366,val_loss=1.5917119681835175
acc_train=0.008645180959215638,acc_loss=1.5634876489639282,val_acc=0.018561340424644225,val_loss=1.5649319402873516
acc_train=0.016843514817916714,acc_loss=1.6176306009292603,val_acc=0.01710577263050735,val_loss=1.5726752765476704
acc_train=0.017320071374396184,acc_loss=1.5840110778808594,val_acc=0.011796684229287696,val_loss=1.5923830345273018
acc_train=0.011953447176486538,acc_loss=1.7241719961166382,val_acc=0.01852571352316324,val_loss=1.5830519944429398
acc_train=0.020637209919653052,acc_loss=1.4941993951797485,val_acc=0.017466101000180194,val_loss=1.5721814930438995
acc_train=0.022223610696398693,acc_loss=1.4781489372253418,val_acc=0.018247098976581555,val_loss=1.5585733354091644
acc_train=0.015598588116801086,acc_loss=1.6675293445587158,val_acc=0.01835381844427317,val_loss=1.5762035064399242
acc_train=0.017091549180781648,acc_loss=1.5404917001724243,val_acc=0.009387721889921298,val_loss=1.608597669750452
acc_train=0.008987272537660608,acc_loss=1.6263484954833984,val_acc=0.016451521886333222,val_loss=1.571847077459097
acc_train=0.01221766156963054,acc_loss=1.662266492843628,val_acc=0.014169216447675628,val_loss=1.587544247508049
acc_train=0.017717368752172544,acc_loss=1.521372675895691,val_acc=0.010020962284393123,val_loss=1.6182264648377895
acc_train=0.01720196372750242,acc_loss=1.5579017400741577,val_acc=0.015816571352250605,val_loss=1.576798353344202
acc_train=0.017172533713160257,acc_loss=1.573044776916504,val_acc=0.017322354997428156,val_loss=1.5773685164749622
acc_train=0.015900174040011848,acc_loss=1.71572744846344,val_acc=0.01760641881184665,val_loss=1.5893308594822884
acc_train=0.013590770769981036,acc_loss=1.7088446617126465,val_acc=0.01772737482390796,val_loss=1.5782916657626629
acc_train=0.01557641783145738,acc_loss=1.6575034856796265,val_acc=0.005638174044337098,val_loss=1.6178216710686684
